rank,score,ema_fast,ema_slow,sl_pct,tp1_pct,tp2_pct,volume_multiplier,tp1_close_pct
1,32.5264,8,12,0.65,0.30000000000000004,2.3000000000000003,1.3,30
2,32.0005,8,12,0.65,0.4,2.0,1.3,30
3,32.0005,8,12,0.65,0.4,2.0,1.3,30
4,31.7961,8,12,0.65,0.35000000000000003,2.25,1.3,30
5,30.8732,8,12,0.7,0.35000000000000003,2.0500000000000003,1.3,30
6,29.8417,8,12,0.7,0.4,2.1,1.3,30
7,29.8417,8,12,0.7,0.4,2.1,1.3,30
8,29.8417,8,12,0.7,0.4,2.1,1.3,30
9,29.4655,8,12,0.65,0.4,1.9000000000000001,1.3,30
10,29.4655,8,12,0.65,0.4,1.9000000000000001,1.3,30
11,29.4655,8,12,0.65,0.4,1.9000000000000001,1.3,30
12,29.4191,8,13,0.65,0.35000000000000003,2.25,1.3,30
13,29.3365,8,12,0.7,0.4,2.0,1.3,30
14,29.3365,8,12,0.7,0.4,2.0,1.3,30
15,29.3365,8,12,0.7,0.4,2.0,1.3,30
16,29.3365,8,12,0.7,0.4,2.0,1.3,30
17,29.2416,8,12,0.7,0.35000000000000003,2.25,1.3,30
18,29.2416,8,12,0.7,0.35000000000000003,2.25,1.3,30
19,29.2416,8,12,0.7,0.35000000000000003,2.25,1.3,30
20,28.6986,8,12,0.7,0.35000000000000003,2.1500000000000004,1.3,30
21,28.4809,8,12,0.65,0.35000000000000003,2.35,1.3,30
22,27.8432,8,11,0.8500000000000001,0.4,2.1,1.3,30
23,27.8432,8,11,0.8500000000000001,0.4,2.1,1.3,30
24,27.8432,8,11,0.8500000000000001,0.4,2.1,1.3,30
25,27.8432,8,11,0.8500000000000001,0.4,2.1,1.3,30
26,27.6743,8,12,0.7,0.4,2.2,1.3,30
27,27.6743,8,12,0.7,0.4,2.2,1.3,30
28,27.6743,8,12,0.7,0.4,2.2,1.3,30
29,27.6743,8,12,0.7,0.4,2.2,1.3,30
30,27.6743,8,12,0.7,0.4,2.2,1.3,30
31,27.6743,8,12,0.7,0.4,2.2,1.3,30
32,27.6743,8,12,0.7,0.4,2.2,1.3,30
33,27.6160,8,11,0.7,0.4,2.0,1.3,30
34,27.6160,8,11,0.7,0.4,2.0,1.3,30
35,27.6160,8,11,0.7,0.4,2.0,1.3,30
36,27.6160,8,11,0.7,0.4,2.0,1.3,30
37,27.6160,8,11,0.7,0.4,2.0,1.3,30
38,27.1548,7,16,0.65,0.4,1.8,1.1,30
