rank,score,ema_fast,ema_slow,sl_pct,tp1_pct,tp2_pct,volume_multiplier,tp1_close_pct
42,41.3237,10,14,0.2,0.2,0.3,1.0,40
43,41.3237,10,14,0.2,0.2,0.3,1.0,40
44,41.3237,10,14,0.2,0.2,0.3,1.0,40
45,41.3237,10,14,0.2,0.2,0.3,1.0,40
46,41.1059,8,11,0.2,0.2,0.3,1.2,40
47,40.8607,8,13,0.2,0.30000000000000004,0.5,1.0,30
48,40.7767,8,13,0.2,0.30000000000000004,0.5,1.0,40
49,40.7767,8,13,0.2,0.30000000000000004,0.5,1.0,40
50,40.7767,8,13,0.2,0.30000000000000004,0.5,1.0,40
51,40.5673,8,12,0.2,0.30000000000000004,0.6000000000000001,1.0,40
52,40.5673,8,12,0.2,0.30000000000000004,0.6000000000000001,1.0,40
53,40.3645,9,13,0.2,0.25,0.44999999999999996,1.0,40
54,40.3645,9,13,0.2,0.25,0.44999999999999996,1.0,40
55,40.3282,9,13,0.2,0.2,0.4,1.0,40
56,40.3282,9,13,0.2,0.2,0.4,1.0,40
57,40.2173,8,15,0.2,0.25,0.44999999999999996,1.0,40
58,40.1719,8,12,0.25,0.25,0.35,1.0,40
59,40.1719,8,12,0.25,0.25,0.35,1.0,40
60,40.1719,8,12,0.25,0.25,0.35,1.0,40
61,40.1719,8,12,0.25,0.25,0.35,1.0,40
62,40.1719,8,12,0.25,0.25,0.35,1.0,40
63,40.1719,8,12,0.25,0.25,0.35,1.0,40
64,40.1317,6,17,0.25,0.30000000000000004,0.5,1.0,30
65,40.0913,8,12,0.25,0.25,0.44999999999999996,1.0,40
66,39.9864,8,15,0.2,0.30000000000000004,0.5,1.0,40
67,39.9161,8,12,0.2,0.4,0.6,1.0,40
68,39.9118,9,13,0.25,0.2,0.3,1.0,40
69,39.9118,9,13,0.25,0.2,0.3,1.0,40
70,39.9033,9,13,0.2,0.2,0.3,1.1,40
71,39.9033,9,13,0.2,0.2,0.3,1.1,40
72,39.7167,8,12,0.30000000000000004,0.25,0.35,1.0,40
73,39.7167,8,12,0.30000000000000004,0.25,0.35,1.0,40
74,39.7167,8,12,0.30000000000000004,0.25,0.35,1.0,40
75,39.7154,8,16,0.2,0.30000000000000004,0.5,1.0,30
76,39.5999,8,14,0.25,0.30000000000000004,0.5,1.0,30
77,39.3707,9,14,0.2,0.2,0.3,1.1,40
78,39.2147,7,12,0.2,0.35000000000000003,0.55,1.0,40
79,39.2147,7,12,0.2,0.35000000000000003,0.55,1.0,40
80,39.2147,7,12,0.2,0.35000000000000003,0.55,1.0,40
81,39.1933,9,12,0.25,0.25,0.44999999999999996,1.0,40
82,39.1906,8,14,0.2,0.30000000000000004,0.6000000000000001,1.0,40
83,39.1135,8,12,0.25,0.30000000000000004,0.4,1.0,40
84,39.0303,7,13,0.2,0.35000000000000003,0.55,1.0,40
85,39.0303,7,13,0.2,0.35000000000000003,0.55,1.0,40
86,38.9644,8,14,0.2,0.30000000000000004,0.5,1.1,40
87,38.9034,8,13,0.2,0.30000000000000004,0.6000000000000001,1.0,40
88,38.8748,11,15,0.2,0.2,0.3,1.0,40
89,38.8748,11,15,0.2,0.2,0.3,1.0,40
90,38.8748,11,15,0.2,0.2,0.3,1.0,40
91,38.8748,11,15,0.2,0.2,0.3,1.0,40
92,38.8628,10,16,0.2,0.2,0.3,1.0,40
93,38.8628,10,16,0.2,0.2,0.3,1.0,40
94,38.8628,10,16,0.2,0.2,0.3,1.0,40
95,38.8176,8,15,0.25,0.25,0.35,1.0,40
96,38.7973,7,13,0.2,0.4,0.6,1.0,40
97,38.7564,6,13,0.2,0.45,0.65,1.0,40
98,38.7336,9,13,0.2,0.25,0.35,1.1,40
99,38.7336,9,13,0.2,0.25,0.35,1.1,40
100,38.6216,9,14,0.2,0.25,0.35,1.1,40
