rank,score,ema_fast,ema_slow,sl_pct,tp1_pct,tp2_pct,volume_multiplier,tp1_close_pct
43,14.2071,9,12,0.6000000000000001,0.55,1.75,1.4,50
44,13.9737,6,12,1.35,0.4,2.5,1.3,40
45,13.8965,6,22,0.45,0.25,2.35,1.4,70
46,13.8681,6,16,0.7,0.6000000000000001,1.7,1.3,50
47,13.8119,8,19,0.65,0.75,1.9500000000000002,1.4,40
48,13.5999,5,29,0.75,0.35000000000000003,2.45,1.6,60
49,13.5578,8,24,0.55,0.6000000000000001,2.4000000000000004,1.0,50
50,13.0933,6,14,0.7,0.75,2.0500000000000003,1.3,50
51,12.9449,6,18,0.25,0.45,1.25,1.4,70
52,12.7418,6,24,0.8500000000000001,0.55,2.35,1.6,60
53,12.5999,6,22,0.55,0.35000000000000003,2.45,1.4,70
54,12.4568,5,28,0.75,0.30000000000000004,2.5,1.6,60
55,12.3126,8,23,0.9000000000000001,0.9000000000000001,1.7000000000000002,1.1,60
56,12.2786,6,20,0.8,0.7,1.9000000000000001,1.2,30
57,12.1501,8,15,1.05,0.65,2.25,1.2,40
58,11.6648,7,16,1.0,0.75,2.0500000000000003,1.2,60
59,10.3236,5,24,0.8,0.35000000000000003,2.25,1.7000000000000002,70
60,10.3220,5,8,0.4,0.8500000000000001,2.25,1.0,40
61,9.8972,11,21,0.75,0.7,1.8,1.2,30
62,9.3684,10,25,0.9000000000000001,0.30000000000000004,2.1,1.1,70
63,9.3440,7,27,0.8,0.2,0.5,1.1,40
64,9.3080,9,25,0.8500000000000001,0.5,2.0,1.1,30
65,9.3002,11,21,0.8500000000000001,0.8,1.6,1.1,60
66,9.2566,5,11,0.5,0.5,1.6,1.2,50
67,8.8808,5,8,0.9000000000000001,0.8500000000000001,2.1500000000000004,1.0,40
68,8.6861,9,17,0.30000000000000004,0.65,2.1500000000000004,1.4,50
69,8.0620,5,30,1.1,0.4,2.3,1.7000000000000002,60
70,8.0242,12,33,0.55,0.45,0.9500000000000001,1.3,60
71,7.9931,6,32,0.95,0.25,2.35,1.6,60
72,7.7233,8,30,0.95,0.6000000000000001,1.9000000000000001,1.4,60
73,7.7175,7,52,0.7,0.25,2.45,1.4,70
74,7.6791,6,26,0.8500000000000001,0.45,2.1500000000000004,1.7000000000000002,60
75,7.4279,6,25,0.8,0.2,0.4,1.6,70
76,7.1522,5,10,0.5,0.6000000000000001,2.4000000000000004,1.5,40
77,6.7292,7,15,0.95,0.8,1.6,1.7000000000000002,50
78,6.7033,5,21,0.8,0.4,2.5,1.8,60
79,6.4984,18,26,1.05,1.0,1.8000000000000003,1.0,70
80,6.3879,10,24,0.65,0.35000000000000003,1.05,1.3,60
81,6.2017,14,19,1.25,0.9000000000000001,1.8,1.1,70
82,5.6717,17,30,0.30000000000000004,0.75,1.55,1.1,50
83,5.5650,15,26,0.9000000000000001,0.25,2.25,1.5,70
84,5.4255,5,25,0.95,0.2,2.3,2.0,70
85,5.4144,10,53,1.1500000000000001,0.7,1.0,1.2,30
86,4.8103,14,28,0.45,0.55,1.25,1.6,50
87,4.6258,12,22,0.4,0.45,1.4500000000000002,2.1,60
88,4.3433,8,22,0.75,0.6000000000000001,1.7,1.7000000000000002,60
89,4.2210,12,28,0.7,0.55,2.0500000000000003,1.5,60
90,3.9258,8,35,0.8,0.65,1.85,1.5,40
91,3.9103,7,35,1.05,0.65,2.25,1.6,40
92,3.7519,5,27,0.7,0.5,2.4,1.8,70
93,2.5920,7,46,1.0,0.5,1.5,2.3,50
94,2.2392,7,54,1.2,0.95,2.35,1.9,70
95,2.0040,6,32,1.1500000000000001,0.7,1.4000000000000001,2.5,40
96,1.8782,14,18,1.0,0.30000000000000004,0.5,2.5,70
97,1.8681,5,51,0.5,0.75,1.35,1.8,50
98,1.7598,10,20,0.2,0.8,1.9,1.6,30
99,1.2550,18,42,1.1500000000000001,0.2,2.5,2.3,40
100,1.0625,20,41,1.5,0.95,1.9500000000000002,1.9,30
