rank,score,ema_fast,ema_slow,sl_pct,tp1_pct,tp2_pct,volume_multiplier,tp1_close_pct
64,20.8900,8,11,1.3,0.25,0.35,1.5,60
65,20.6452,9,22,0.75,0.4,0.8,2.0,70
66,20.6202,8,48,1.1500000000000001,0.2,0.3,1.3,30
67,20.3381,11,34,0.75,0.7,1.0,1.2,30
68,20.1562,13,30,0.6000000000000001,0.55,1.15,1.4,30
69,20.0077,6,28,1.05,0.30000000000000004,0.6000000000000001,1.5,30
70,19.9123,13,20,0.7,0.8,0.9,1.1,50
71,19.8776,12,28,1.0,0.45,1.25,1.0,70
72,19.7246,18,24,0.9000000000000001,0.25,0.44999999999999996,1.3,40
73,19.6709,6,9,1.25,0.30000000000000004,0.7000000000000001,1.7000000000000002,60
74,19.4346,16,29,0.7,0.35000000000000003,0.75,1.2,50
75,19.2688,14,18,1.0,0.30000000000000004,0.5,2.5,70
76,19.0386,10,25,0.9000000000000001,0.30000000000000004,2.1,1.1,70
77,18.8482,13,26,0.8500000000000001,0.2,1.0,1.5,60
78,18.0204,13,16,0.8500000000000001,0.45,0.55,2.1,60
79,17.9844,7,18,0.6000000000000001,0.6000000000000001,1.5,1.4,60
80,17.9388,15,32,0.55,0.55,0.8500000000000001,1.6,50
81,17.6305,11,14,1.5,0.35000000000000003,0.8500000000000001,2.5,70
82,17.4715,11,40,1.0,0.5,0.9,1.6,40
83,17.4639,17,30,0.30000000000000004,0.75,1.55,1.1,50
84,17.3471,5,51,0.5,0.75,1.35,1.8,50
85,17.2870,5,12,1.35,0.6000000000000001,1.7,1.6,60
86,17.1164,10,35,1.1,0.5,0.9,1.2,30
87,17.0114,9,20,1.45,0.4,1.1,1.3,40
88,16.7144,12,44,0.2,0.45,1.35,1.0,40
89,16.5512,17,24,0.35000000000000003,1.0,2.3000000000000003,1.1,50
90,16.5422,14,20,0.8500000000000001,0.25,1.75,1.2,40
91,16.4538,7,23,0.65,0.55,2.0500000000000003,1.3,50
92,15.6443,15,34,0.45,0.6000000000000001,1.0,1.4,30
93,15.0015,14,17,0.2,0.4,0.5,2.4000000000000004,70
94,14.8733,16,31,0.4,0.5,1.2000000000000002,2.2,60
95,13.1356,7,54,1.2,0.95,2.35,1.9,70
96,12.6867,12,46,1.1,0.35000000000000003,0.75,1.8,40
97,12.4380,18,42,1.1500000000000001,0.2,2.5,2.3,40
98,10.9930,10,53,1.1500000000000001,0.7,1.0,1.2,30
99,9.2979,20,38,1.5,0.95,1.85,1.7000000000000002,30
100,7.5780,19,26,0.30000000000000004,0.8500000000000001,1.45,1.2,40
