rank,score,ema_fast,ema_slow,sl_pct,tp1_pct,tp2_pct,volume_multiplier,tp1_close_pct
33,35.2310,15,19,0.7,0.35000000000000003,0.55,1.2,50
34,34.8270,15,19,0.7,0.30000000000000004,0.6000000000000001,1.2,50
35,34.8080,17,22,0.65,0.25,0.35,1.1,50
36,34.7407,15,19,0.7,0.30000000000000004,0.6000000000000001,1.2,60
37,34.0135,15,19,0.65,0.30000000000000004,0.5,1.2,50
38,34.0135,15,19,0.65,0.30000000000000004,0.5,1.2,50
39,34.0135,15,19,0.65,0.30000000000000004,0.5,1.2,50
40,34.0135,15,19,0.65,0.30000000000000004,0.5,1.2,50
41,34.0135,15,19,0.65,0.30000000000000004,0.5,1.2,50
42,34.0135,15,19,0.65,0.30000000000000004,0.5,1.2,50
43,33.7494,14,18,0.65,0.30000000000000004,0.5,1.2,50
44,33.7494,14,18,0.65,0.30000000000000004,0.5,1.2,50
45,33.7109,15,19,0.7,0.35000000000000003,0.55,1.1,50
46,33.6678,15,19,0.65,0.35000000000000003,0.55,1.1,50
47,33.6678,15,19,0.65,0.35000000000000003,0.55,1.1,50
48,33.5293,14,18,0.65,0.25,0.44999999999999996,1.1,50
49,33.4870,15,19,0.55,0.25,0.55,1.2,50
50,33.4568,13,17,0.65,0.2,0.3,1.1,50
51,33.2054,15,19,0.55,0.30000000000000004,0.6000000000000001,1.2,50
52,33.2054,15,19,0.55,0.30000000000000004,0.6000000000000001,1.2,50
53,33.2054,15,19,0.55,0.30000000000000004,0.6000000000000001,1.2,50
54,33.1399,14,19,0.75,0.30000000000000004,0.5,1.2,50
55,33.0704,17,22,0.65,0.25,0.35,1.0,50
56,33.0602,14,18,0.6000000000000001,0.30000000000000004,0.5,1.3,50
57,33.0513,15,19,0.7,0.30000000000000004,0.5,1.2,50
58,33.0513,15,19,0.7,0.30000000000000004,0.5,1.2,50
59,33.0513,15,19,0.7,0.30000000000000004,0.5,1.2,50
60,33.0513,15,19,0.7,0.30000000000000004,0.5,1.2,50
61,33.0513,15,19,0.7,0.30000000000000004,0.5,1.2,50
62,32.9836,14,18,0.65,0.2,0.3,1.1,50
63,32.9174,14,18,0.7,0.30000000000000004,0.5,1.2,50
64,32.8854,17,22,0.7,0.2,0.4,1.1,50
65,32.8080,15,19,0.6000000000000001,0.30000000000000004,0.5,1.2,50
66,32.6554,15,19,0.65,0.2,0.3,1.1,50
67,32.6294,15,19,0.6000000000000001,0.30000000000000004,0.6000000000000001,1.1,50
68,32.5980,14,18,0.6000000000000001,0.30000000000000004,0.5,1.1,50
69,32.5924,14,18,0.65,0.25,0.35,1.1,50
70,32.5336,17,23,0.7,0.25,0.44999999999999996,1.1,50
71,32.5295,15,18,0.65,0.35000000000000003,0.55,1.2,50
72,32.5212,14,18,0.7,0.25,0.44999999999999996,1.2,50
73,32.4033,14,19,0.7,0.25,0.44999999999999996,1.1,50
74,32.3292,14,18,0.7,0.25,0.44999999999999996,1.1,50
75,32.3292,14,18,0.7,0.25,0.44999999999999996,1.1,50
76,32.3292,14,18,0.7,0.25,0.44999999999999996,1.1,50
77,32.3292,14,18,0.7,0.25,0.44999999999999996,1.1,50
78,32.3292,14,18,0.7,0.25,0.44999999999999996,1.1,50
79,32.2865,17,23,0.65,0.25,0.35,1.0,50
80,32.1206,15,20,0.65,0.25,0.55,1.2,50
81,32.1196,14,18,0.6000000000000001,0.25,0.55,1.3,50
82,32.0601,14,18,0.6000000000000001,0.35000000000000003,0.55,1.2,50
83,32.0017,17,22,0.6000000000000001,0.25,0.35,1.1,50
84,32.0017,17,22,0.6000000000000001,0.25,0.35,1.1,50
85,31.9549,17,23,0.75,0.25,0.44999999999999996,1.1,50
86,31.9488,14,18,0.55,0.30000000000000004,0.5,1.2,50
87,31.9488,14,18,0.55,0.30000000000000004,0.5,1.2,50
88,31.8728,15,20,0.65,0.30000000000000004,0.6000000000000001,1.2,50
89,31.6855,17,22,0.65,0.2,0.4,1.0,50
90,31.6302,17,22,0.7,0.2,0.3,1.0,50
91,31.5139,14,19,0.75,0.35000000000000003,0.55,1.2,50
92,31.5097,15,19,0.65,0.4,0.6,1.2,50
93,31.4773,14,18,0.6000000000000001,0.30000000000000004,0.5,1.4,50
94,31.4108,13,21,0.6000000000000001,0.25,0.44999999999999996,1.1,50
95,31.4048,15,19,0.75,0.35000000000000003,0.55,1.2,50
96,31.3204,17,22,0.65,0.2,0.3,1.0,50
97,31.3204,17,22,0.65,0.2,0.3,1.0,50
98,31.3204,17,22,0.65,0.2,0.3,1.0,50
99,31.3204,17,22,0.65,0.2,0.3,1.0,50
100,31.3204,17,22,0.65,0.2,0.3,1.0,50
