rank,score,ema_fast,ema_slow,sl_pct,tp1_pct,tp2_pct,volume_multiplier,tp1_close_pct
30,1182.3281,19,35,1.1500000000000001,0.45,0.65,2.1,70
31,1181.9618,19,35,1.05,0.4,0.6,2.0,70
32,1181.7522,19,35,1.0,0.4,0.6,2.0,70
33,1134.3567,19,35,1.2,0.35000000000000003,0.65,2.1,70
34,1134.1586,19,35,1.1500000000000001,0.35000000000000003,0.65,2.1,70
35,1134.1586,19,35,1.1500000000000001,0.35000000000000003,0.65,2.1,70
36,1134.1586,19,35,1.1500000000000001,0.35000000000000003,0.65,2.1,70
37,1130.6212,19,35,1.1500000000000001,0.30000000000000004,0.8,2.1,70
38,1130.6212,19,35,1.1500000000000001,0.25,0.75,2.1,70
39,1130.6212,19,35,1.1500000000000001,0.25,0.75,2.1,70
40,1130.0967,19,35,1.05,0.2,0.8,2.0,70
41,1129.7962,19,35,1.0,0.25,0.75,2.1,70
42,1129.7962,19,35,1.0,0.25,0.75,2.1,70
43,1129.4649,19,35,0.95,0.2,0.8,2.0,70
44,1101.2805,19,35,0.95,0.25,0.65,2.1,70
45,1101.2805,19,35,0.95,0.25,0.65,2.1,70
46,1101.2805,19,35,0.95,0.25,0.65,2.2,70
47,1101.2805,19,35,0.95,0.25,0.65,2.2,70
48,1101.2805,19,35,0.95,0.25,0.65,2.2,70
49,1101.2805,19,35,0.95,0.25,0.65,2.2,70
50,1101.2805,19,35,0.95,0.25,0.55,2.2,70
51,684.9919,5,10,1.2,0.45,0.65,2.2,70
52,638.0956,13,52,1.1,0.25,0.65,2.3,40
53,540.7489,19,34,1.1500000000000001,0.2,0.8,1.8,70
54,520.6904,18,32,1.2,0.25,0.35,2.0,70
55,510.7771,18,35,1.0,0.25,0.75,2.0,70
56,510.7771,18,35,1.0,0.25,0.75,2.0,70
57,508.9164,19,34,1.1500000000000001,0.2,0.7,1.9,70
58,508.4010,19,34,1.2,0.25,0.75,1.9,70
59,508.4010,19,34,1.2,0.25,0.75,2.1,70
60,507.5426,18,35,0.95,0.25,0.85,2.0,70
61,505.9839,18,35,1.0,0.25,0.55,2.1,70
62,504.7095,18,33,1.1,0.25,0.65,1.9,70
63,504.1566,19,34,1.1500000000000001,0.25,0.55,1.9,70
64,504.1566,18,34,1.1500000000000001,0.25,0.65,1.9,70
65,504.1566,19,33,1.1500000000000001,0.25,0.65,1.9,70
66,503.6503,19,34,1.2,0.25,0.65,1.9,70
67,503.4412,18,31,1.25,0.25,0.55,2.0,70
68,482.6390,19,33,1.25,0.25,0.44999999999999996,2.0,70
69,482.2457,19,33,1.3,0.25,0.44999999999999996,2.0,70
70,461.9685,18,31,1.25,0.25,0.35,1.9,70
71,426.3427,19,33,1.1500000000000001,0.2,0.4,2.2,70
72,390.9029,15,40,1.2,0.25,0.55,2.1,60
73,375.8023,17,38,1.05,0.4,1.0,1.9,70
74,361.1877,17,32,1.2,0.30000000000000004,0.9,1.7000000000000002,60
75,361.0848,17,32,1.3,0.30000000000000004,0.9,1.7000000000000002,60
76,358.4935,5,30,1.1500000000000001,0.45,0.65,2.2,70
77,358.1533,17,38,1.1,0.4,1.0,1.9,70
78,346.6496,15,40,1.4000000000000001,0.2,0.4,2.0,50
79,346.3910,17,32,1.3,0.4,0.8,2.0,60
80,332.2985,17,32,1.4000000000000001,0.30000000000000004,0.9,2.0,60
81,322.5706,19,34,0.95,0.35000000000000003,0.75,2.1,70
82,320.1791,17,37,1.05,0.4,1.0,1.9,70
83,318.4879,18,35,1.05,0.4,0.7,2.1,70
84,315.7996,18,34,1.05,0.4,0.6,2.0,70
85,315.7996,18,36,1.05,0.45,0.65,2.0,70
86,313.0340,17,38,1.0,0.35000000000000003,0.75,2.0,70
87,309.8461,18,35,1.05,0.30000000000000004,0.8,1.7000000000000002,70
88,306.4485,18,35,1.0,0.30000000000000004,0.9,2.0,70
89,305.9698,19,34,1.0,0.30000000000000004,0.7000000000000001,2.1,70
90,305.7061,19,34,0.95,0.45,0.65,2.2,70
91,303.1559,19,33,1.0,0.35000000000000003,0.55,2.0,70
92,301.0289,18,33,1.1,0.45,0.65,2.0,70
93,300.6615,18,35,1.1,0.35000000000000003,0.65,1.8,70
94,293.6575,18,35,1.2,0.5,0.7,1.8,50
95,288.7771,17,37,1.05,0.35000000000000003,0.8500000000000001,2.0,70
96,288.3207,19,34,1.05,0.35000000000000003,0.55,2.1,70
97,287.5778,18,35,1.1500000000000001,0.45,0.65,2.1,70
98,277.8485,17,37,1.1,0.35000000000000003,0.95,2.0,70
99,277.4147,18,36,1.1,0.35000000000000003,0.75,2.0,70
100,276.6373,15,40,1.4000000000000001,0.25,0.55,2.2,50
