rank,score,ema_fast,ema_slow,sl_pct,tp1_pct,tp2_pct,volume_multiplier,tp1_close_pct
1,34.5912,5,9,0.4,0.2,0.3,1.0,70
2,34.5912,5,9,0.4,0.2,0.3,1.0,70
3,34.4115,5,9,0.4,0.2,0.4,1.0,70
4,33.7720,5,8,0.4,0.2,0.3,1.0,70
5,33.7720,5,8,0.4,0.2,0.3,1.0,70
6,33.7720,5,8,0.4,0.2,0.3,1.0,70
7,33.7720,5,8,0.4,0.2,0.3,1.0,70
8,33.7720,5,8,0.4,0.2,0.3,1.0,70
9,33.1175,5,8,0.35000000000000003,0.2,0.4,1.0,70
10,33.1175,5,8,0.35000000000000003,0.2,0.4,1.0,70
11,33.1175,5,8,0.35000000000000003,0.2,0.4,1.0,70
12,32.5800,5,8,0.30000000000000004,0.2,0.3,1.0,70
13,32.5800,5,8,0.30000000000000004,0.2,0.3,1.0,70
14,32.5800,5,8,0.30000000000000004,0.2,0.3,1.0,70
15,32.5800,5,8,0.30000000000000004,0.2,0.3,1.0,70
16,32.5800,5,8,0.30000000000000004,0.2,0.3,1.0,70
17,32.5800,5,8,0.30000000000000004,0.2,0.3,1.0,70
18,32.5800,5,8,0.30000000000000004,0.2,0.3,1.0,70
19,32.5800,5,8,0.30000000000000004,0.2,0.3,1.0,70
20,32.5800,5,8,0.30000000000000004,0.2,0.3,1.0,70
21,32.3829,5,8,0.30000000000000004,0.2,0.4,1.0,70
22,32.3829,5,8,0.30000000000000004,0.2,0.4,1.0,70
23,32.3829,5,8,0.30000000000000004,0.2,0.4,1.0,70
24,31.7277,5,9,0.4,0.25,0.35,1.0,70
25,31.7277,5,9,0.4,0.25,0.35,1.0,70
26,31.2980,5,8,0.4,0.2,0.3,1.1,70
27,31.2980,5,8,0.4,0.2,0.3,1.1,70
28,31.2980,5,8,0.4,0.2,0.3,1.1,70
29,31.2980,5,8,0.4,0.2,0.3,1.1,70
30,31.2980,5,8,0.4,0.2,0.3,1.1,70
31,31.2980,5,8,0.4,0.2,0.3,1.1,70
32,31.2525,5,9,0.4,0.25,0.55,1.0,70
33,31.2525,5,9,0.4,0.25,0.55,1.0,70
34,31.2525,5,9,0.4,0.25,0.55,1.0,70
35,31.2525,5,9,0.4,0.25,0.55,1.0,70
36,31.2525,5,9,0.4,0.25,0.55,1.0,70
37,31.0155,5,9,0.4,0.25,0.44999999999999996,1.0,70
38,31.0155,5,9,0.4,0.25,0.44999999999999996,1.0,70
39,31.0155,5,9,0.4,0.25,0.44999999999999996,1.0,70
40,31.0155,5,9,0.4,0.25,0.44999999999999996,1.0,70
41,31.0155,5,9,0.4,0.25,0.44999999999999996,1.0,70
42,31.0155,5,9,0.4,0.25,0.44999999999999996,1.0,70
43,31.0155,5,9,0.4,0.25,0.44999999999999996,1.0,70
44,31.0155,5,9,0.4,0.25,0.44999999999999996,1.0,70
45,31.0155,5,9,0.4,0.25,0.44999999999999996,1.0,70
46,31.0155,5,9,0.4,0.25,0.44999999999999996,1.0,70
47,31.0155,5,9,0.4,0.25,0.44999999999999996,1.0,70
48,31.0155,5,9,0.4,0.25,0.44999999999999996,1.0,70
49,31.0155,5,9,0.4,0.25,0.44999999999999996,1.0,70
50,31.0155,5,9,0.4,0.25,0.44999999999999996,1.0,70
51,31.0155,5,9,0.4,0.25,0.44999999999999996,1.0,70
52,31.0155,5,9,0.4,0.25,0.44999999999999996,1.0,70
53,31.0155,5,9,0.4,0.25,0.44999999999999996,1.0,70
54,30.8814,5,9,0.35000000000000003,0.25,0.35,1.0,70
55,30.5385,5,9,0.35000000000000003,0.25,0.55,1.0,70
56,30.5385,5,9,0.35000000000000003,0.25,0.55,1.0,70
57,30.4661,5,8,0.45,0.2,0.3,1.1,70
58,30.4661,5,8,0.45,0.2,0.3,1.1,70
59,30.4661,5,8,0.45,0.2,0.3,1.1,70
60,30.4661,5,8,0.45,0.2,0.3,1.1,70
61,30.4661,5,8,0.45,0.2,0.3,1.1,70
62,30.4661,5,8,0.45,0.2,0.3,1.1,70
63,30.4661,5,8,0.45,0.2,0.3,1.1,70
64,30.4661,5,8,0.45,0.2,0.3,1.1,70
65,30.4661,5,8,0.45,0.2,0.3,1.1,70
66,30.4661,5,8,0.45,0.2,0.3,1.1,70
67,30.4661,5,8,0.45,0.2,0.3,1.1,70
68,30.4661,5,8,0.45,0.2,0.3,1.1,70
69,30.4661,5,8,0.45,0.2,0.3,1.1,70
70,30.4661,5,8,0.45,0.2,0.3,1.1,70
71,30.4661,5,8,0.45,0.2,0.3,1.1,70
72,30.4661,5,8,0.45,0.2,0.3,1.1,70
73,30.4661,5,8,0.45,0.2,0.3,1.1,70
74,30.3382,5,9,0.35000000000000003,0.25,0.44999999999999996,1.0,70
75,30.3382,5,9,0.35000000000000003,0.25,0.44999999999999996,1.0,70
76,30.3382,5,9,0.35000000000000003,0.25,0.44999999999999996,1.0,70
77,30.3382,5,9,0.35000000000000003,0.25,0.44999999999999996,1.0,70
78,30.3382,5,9,0.35000000000000003,0.25,0.44999999999999996,1.0,70
79,30.3382,5,9,0.35000000000000003,0.25,0.44999999999999996,1.0,70
80,30.3152,14,18,1.0,0.30000000000000004,0.5,2.5,70
81,30.0449,5,8,0.45,0.2,0.3,1.1,40
82,30.0449,5,8,0.45,0.2,0.3,1.1,40
83,30.0449,5,8,0.45,0.2,0.3,1.1,40
84,30.0449,5,8,0.45,0.2,0.3,1.1,40
85,30.0449,5,8,0.45,0.2,0.3,1.1,40
86,30.0449,5,8,0.45,0.2,0.3,1.1,40
87,30.0449,5,8,0.45,0.2,0.3,1.1,40
88,30.0449,5,8,0.45,0.2,0.3,1.1,40
89,29.9921,6,12,0.45,0.2,0.4,1.2,40
90,28.6493,5,9,0.5,0.2,0.4,1.1,40
91,28.5113,5,8,0.5,0.2,0.3,1.1,40
92,28.3972,6,10,0.45,0.30000000000000004,0.7000000000000001,1.2,40
93,28.3098,5,8,0.5,0.2,0.4,1.1,40
94,28.3098,5,8,0.5,0.2,0.4,1.1,40
95,28.3098,5,8,0.5,0.2,0.4,1.1,40
96,28.2354,6,10,0.45,0.30000000000000004,0.9,1.2,40
97,28.2354,6,10,0.45,0.30000000000000004,0.9,1.2,40
98,27.5133,6,9,0.45,0.30000000000000004,0.9,1.2,40
99,27.3120,6,12,0.55,0.30000000000000004,0.4,1.2,40
100,26.9957,6,10,0.5,0.30000000000000004,0.7000000000000001,1.2,40
