rank,score,ema_fast,ema_slow,sl_pct,tp1_pct,tp2_pct,volume_multiplier,tp1_close_pct
74,10.4832,9,36,1.05,0.35000000000000003,0.55,2.1,70
75,10.4374,7,25,0.75,0.30000000000000004,2.5,1.0,50
76,10.1652,10,50,0.65,0.25,0.65,1.4,40
77,10.0218,11,25,0.2,0.5,0.7,1.7000000000000002,70
78,9.9404,5,52,0.55,0.30000000000000004,0.9,1.2,50
79,9.7410,10,53,1.1500000000000001,0.7,1.0,1.2,30
80,9.6111,11,40,0.7,0.2,0.30000000000000004,1.5,60
81,9.5780,7,23,0.65,0.55,2.0500000000000003,1.3,50
82,9.1921,8,27,0.35000000000000003,0.25,0.85,1.5,60
83,8.7470,15,43,0.75,0.45,0.8500000000000001,1.5,40
84,8.3648,5,51,0.5,0.75,1.35,1.8,50
85,8.3032,9,47,0.65,0.30000000000000004,0.8,1.3,30
86,8.2155,20,48,1.45,0.45,0.75,1.0,30
87,8.2141,12,38,1.05,0.55,1.05,1.6,30
88,8.1469,7,10,0.45,0.4,0.6,1.4,60
89,7.8729,7,18,0.6000000000000001,0.6000000000000001,1.4000000000000001,1.4,60
90,7.6822,9,20,0.8,1.0,1.2000000000000002,1.1,40
91,7.6213,17,30,0.30000000000000004,0.75,1.55,1.1,50
92,7.4720,6,18,0.25,0.45,1.25,1.4,70
93,6.8858,7,22,0.6000000000000001,0.35000000000000003,0.55,2.3,70
94,6.7453,10,29,0.25,0.2,0.4,2.5,50
95,6.5473,14,18,1.0,0.30000000000000004,0.5,2.5,70
96,5.4259,18,42,1.1500000000000001,0.2,2.4,2.3,40
97,5.3492,15,32,0.45,0.2,0.30000000000000004,2.0,50
98,5.3087,12,34,1.5,0.95,1.9500000000000002,1.8,30
99,4.9960,9,12,0.8,0.65,1.05,1.6,30
100,4.8477,7,54,1.2,0.95,2.35,1.9,70
