rank,score,ema_fast,ema_slow,sl_pct,tp1_pct,tp2_pct,volume_multiplier,tp1_close_pct
1,42.8843,8,11,0.30000000000000004,0.2,0.3,1.0,70
2,42.8843,8,11,0.30000000000000004,0.2,0.3,1.0,70
3,42.7450,8,11,0.25,0.2,0.3,1.0,70
4,42.7450,8,11,0.25,0.2,0.3,1.0,70
5,42.7450,8,11,0.25,0.2,0.3,1.0,70
6,42.7450,8,11,0.25,0.2,0.3,1.0,70
7,42.7450,8,11,0.25,0.2,0.3,1.0,70
8,42.7450,8,11,0.25,0.2,0.3,1.0,70
9,42.4953,8,12,0.25,0.2,0.3,1.0,70
10,42.4953,8,12,0.25,0.2,0.3,1.0,70
11,42.4953,8,12,0.25,0.2,0.3,1.0,70
12,42.4953,8,12,0.25,0.2,0.3,1.0,70
13,42.4953,8,12,0.25,0.2,0.3,1.0,70
14,42.4953,8,12,0.25,0.2,0.3,1.0,70
15,42.4953,8,12,0.25,0.2,0.3,1.0,70
16,42.4953,8,12,0.25,0.2,0.3,1.0,70
17,42.4953,8,12,0.25,0.2,0.3,1.0,70
18,42.4953,8,12,0.25,0.2,0.3,1.0,70
19,42.3668,8,12,0.30000000000000004,0.2,0.3,1.0,70
20,42.3668,8,12,0.30000000000000004,0.2,0.3,1.0,70
21,42.3668,8,12,0.30000000000000004,0.2,0.3,1.0,70
22,42.3668,8,12,0.30000000000000004,0.2,0.3,1.0,70
23,42.3668,8,12,0.30000000000000004,0.2,0.3,1.0,70
24,42.3668,8,12,0.30000000000000004,0.2,0.3,1.0,70
25,42.3668,8,12,0.30000000000000004,0.2,0.3,1.0,70
26,42.3668,8,12,0.30000000000000004,0.2,0.3,1.0,70
27,42.3668,8,12,0.30000000000000004,0.2,0.3,1.0,70
28,42.3668,8,12,0.30000000000000004,0.2,0.3,1.0,70
29,42.3668,8,12,0.30000000000000004,0.2,0.3,1.0,70
30,42.3668,8,12,0.30000000000000004,0.2,0.3,1.0,70
31,42.2269,8,13,0.30000000000000004,0.2,0.3,1.0,70
32,42.2269,8,13,0.30000000000000004,0.2,0.3,1.0,70
33,42.2269,8,13,0.30000000000000004,0.2,0.3,1.0,70
34,42.2248,8,12,0.2,0.2,0.3,1.0,70
35,42.2248,8,12,0.2,0.2,0.3,1.0,70
36,42.2248,8,12,0.2,0.2,0.3,1.0,70
37,42.2248,8,12,0.2,0.2,0.3,1.0,70
38,42.0713,8,13,0.25,0.2,0.3,1.0,70
39,42.0033,8,14,0.25,0.2,0.3,1.0,70
40,41.9937,8,14,0.30000000000000004,0.2,0.3,1.0,70
41,41.9937,8,14,0.30000000000000004,0.2,0.3,1.0,70
42,41.9937,8,14,0.30000000000000004,0.2,0.3,1.0,70
43,41.9937,8,14,0.30000000000000004,0.2,0.3,1.0,70
44,41.9937,8,14,0.30000000000000004,0.2,0.3,1.0,70
45,41.9937,8,14,0.30000000000000004,0.2,0.3,1.0,70
46,41.9937,8,14,0.30000000000000004,0.2,0.3,1.0,70
47,41.9937,8,14,0.30000000000000004,0.2,0.3,1.0,70
48,41.7522,9,13,0.25,0.2,0.3,1.0,70
49,41.7522,9,13,0.25,0.2,0.3,1.0,70
50,41.7522,9,13,0.25,0.2,0.3,1.0,70
51,41.6564,8,12,0.35000000000000003,0.2,0.3,1.0,70
52,41.6564,8,12,0.35000000000000003,0.2,0.3,1.0,70
53,41.6564,8,12,0.35000000000000003,0.2,0.3,1.0,70
54,41.6564,8,12,0.35000000000000003,0.2,0.3,1.0,70
55,41.6564,8,12,0.35000000000000003,0.2,0.3,1.0,70
56,41.5907,8,11,0.30000000000000004,0.2,0.4,1.0,70
57,41.5208,8,14,0.35000000000000003,0.2,0.3,1.0,70
