rank,score,ema_fast,ema_slow,sl_pct,tp1_pct,tp2_pct,volume_multiplier,tp1_close_pct
37,26.0583,9,13,1.4000000000000001,0.65,2.35,1.3,50
38,26.0583,9,13,1.4000000000000001,0.65,2.35,1.3,50
39,26.0583,9,13,1.4000000000000001,0.65,2.35,1.3,50
40,26.0583,9,13,1.4000000000000001,0.65,2.35,1.3,50
41,26.0136,8,12,1.3,0.45,1.55,1.3,50
42,25.8906,9,13,1.5,0.65,2.25,1.3,50
43,25.8906,9,13,1.5,0.65,2.25,1.3,50
44,25.8820,9,13,1.35,0.6000000000000001,2.3,1.3,50
45,25.8311,9,13,1.4000000000000001,0.65,2.25,1.3,50
46,25.3087,10,15,1.3,0.55,2.25,1.4,50
47,25.3087,10,15,1.3,0.55,2.25,1.4,50
48,24.9993,9,13,1.3,0.55,1.35,1.4,50
49,24.6622,9,13,1.45,0.65,2.45,1.3,50
50,24.6451,10,15,1.3,0.55,2.15,1.4,50
51,24.6355,9,13,1.4000000000000001,0.65,2.45,1.3,50
52,24.6355,9,13,1.4000000000000001,0.65,2.45,1.3,50
53,24.4434,10,14,1.3,0.6000000000000001,2.3,1.3,50
54,24.4072,8,12,1.5,0.65,2.1500000000000004,1.3,50
55,24.2757,8,12,1.35,0.5,2.1,1.3,50
56,24.2703,11,15,1.3,0.55,2.25,1.4,50
57,24.2703,11,15,1.3,0.55,2.25,1.4,50
58,24.2703,11,15,1.3,0.55,2.25,1.4,50
59,24.2703,11,15,1.3,0.55,2.25,1.4,50
60,24.2703,11,15,1.3,0.55,2.25,1.4,50
61,24.2703,11,15,1.3,0.55,2.25,1.4,50
62,24.2703,11,15,1.3,0.55,2.35,1.4,50
63,24.2345,9,13,1.5,0.7,2.4000000000000004,1.3,50
64,24.1860,9,13,1.4000000000000001,0.7,2.4000000000000004,1.3,50
65,24.0973,8,12,1.35,0.6000000000000001,2.2,1.3,50
66,24.0463,9,15,1.3,0.55,2.35,1.3,50
67,23.7821,8,12,1.35,0.55,2.15,1.3,50
68,23.7821,8,12,1.35,0.55,2.15,1.3,50
69,23.7629,9,13,1.45,0.6000000000000001,2.3,1.3,50
70,23.5646,8,12,1.35,0.45,2.05,1.3,50
71,23.4893,8,12,1.35,0.5,2.3000000000000003,1.3,50
72,23.4893,8,12,1.35,0.5,2.3000000000000003,1.3,50
73,23.4893,8,12,1.35,0.5,2.3000000000000003,1.3,50
74,23.4893,8,12,1.35,0.5,2.3000000000000003,1.3,50
75,23.4697,8,12,1.35,0.6000000000000001,1.4,1.4,50
76,23.4228,8,12,1.3,0.5,1.4,1.4,50
77,23.3905,10,15,1.3,0.55,2.15,1.5,50
78,23.2885,8,13,1.3,0.55,2.15,1.4,50
79,23.2350,9,13,1.4000000000000001,0.55,2.15,1.3,50
80,23.1276,9,13,1.3,0.45,2.1500000000000004,1.4,50
81,23.0554,8,13,1.4000000000000001,0.7,1.7000000000000002,1.3,40
82,22.9305,7,11,1.25,0.5,2.4,1.3,50
83,22.9066,10,14,1.35,0.55,2.15,1.4,50
84,22.9025,8,13,1.45,0.65,1.75,1.3,50
85,22.8790,10,14,1.25,0.5,2.0,1.3,50
86,22.7799,9,13,1.35,0.55,2.25,1.4,50
87,22.7015,9,14,1.3,0.7,2.2,1.3,50
88,22.3120,11,15,1.3,0.5,2.1,1.4,50
89,22.2653,11,15,1.3,0.5,2.3000000000000003,1.5,50
90,22.1837,8,12,1.5,0.6000000000000001,2.2,1.3,50
91,21.7268,9,13,1.25,0.6000000000000001,2.3,1.3,50
92,21.7268,9,13,1.25,0.6000000000000001,2.3,1.3,50
93,21.6717,8,12,1.5,0.65,2.45,1.2,50
94,21.5367,8,11,1.45,0.65,2.45,1.3,50
95,21.2747,8,12,1.4000000000000001,0.5,2.2,1.3,50
96,21.1237,8,12,1.25,0.6000000000000001,2.1,1.3,50
97,21.1237,8,12,1.25,0.6000000000000001,2.1,1.3,50
98,21.1237,8,12,1.25,0.6000000000000001,2.1,1.3,50
99,21.1224,10,15,1.1,0.65,2.35,1.3,50
100,21.1224,10,15,1.1,0.65,2.35,1.3,50
