rank,score,ema_fast,ema_slow,sl_pct,tp1_pct,tp2_pct,volume_multiplier,tp1_close_pct
1,33.2223,17,47,0.6000000000000001,0.35000000000000003,0.75,1.1,50
2,32.4299,20,36,0.4,0.4,0.8,1.0,70
3,31.5869,20,40,0.4,0.4,0.8,1.0,70
4,31.0495,19,39,0.55,0.4,0.8,1.1,70
5,30.7611,20,35,0.5,0.4,0.7,1.0,70
6,30.7138,17,49,0.6000000000000001,0.35000000000000003,0.75,1.1,50
7,29.7037,20,40,0.45,0.35000000000000003,0.8500000000000001,1.0,70
8,29.1414,16,52,0.65,0.30000000000000004,0.5,1.1,50
9,28.7691,20,39,0.4,0.35000000000000003,0.8500000000000001,1.0,70
10,28.5972,17,47,0.4,0.4,0.9,1.0,70
11,28.5909,17,47,0.6000000000000001,0.35000000000000003,1.05,1.1,60
12,28.4295,20,32,0.5,0.4,0.7,1.0,70
13,28.1765,20,37,0.4,0.4,0.8,1.0,70
14,27.9807,17,45,0.6000000000000001,0.35000000000000003,0.95,1.1,60
15,26.9479,17,47,0.75,0.35000000000000003,0.95,1.1,60
16,26.4333,20,37,0.4,0.4,0.6,1.0,70
17,26.3062,18,41,0.4,0.4,0.9,1.0,70
18,26.2689,18,47,0.6000000000000001,0.4,0.9,1.1,60
19,26.1560,19,35,0.35000000000000003,0.4,0.7,1.1,70
20,26.0164,19,41,0.45,0.45,0.75,1.1,70
21,25.9858,16,48,0.6000000000000001,0.30000000000000004,0.5,1.1,50
22,25.4386,20,38,0.45,0.45,0.8500000000000001,1.0,70
23,25.3119,20,39,0.30000000000000004,0.4,1.1,1.1,70
24,24.9626,16,52,0.75,0.25,0.44999999999999996,1.1,50
25,24.3136,17,47,0.7,0.25,0.44999999999999996,1.2,60
26,24.0675,17,40,0.4,0.4,0.9,1.0,70
27,22.2773,20,45,0.5,0.35000000000000003,0.8500000000000001,1.1,70
28,21.9956,18,51,0.55,0.4,0.7,1.0,50
29,21.8887,16,51,0.65,0.25,0.44999999999999996,1.2,50
30,21.7854,18,37,0.35000000000000003,0.45,0.9500000000000001,1.0,70
31,21.7483,16,51,0.65,0.30000000000000004,0.5,1.2,50
32,21.7483,16,51,0.65,0.30000000000000004,0.5,1.2,50
33,21.5763,19,40,0.30000000000000004,0.35000000000000003,1.05,1.0,70
34,21.5385,15,53,0.65,0.30000000000000004,0.5,1.2,50
35,21.1430,17,43,0.6000000000000001,0.35000000000000003,0.95,1.1,60
36,20.7548,16,48,0.75,0.30000000000000004,0.5,1.1,50
37,20.6741,19,35,0.35000000000000003,0.5,0.8,1.0,70
38,20.6616,11,48,0.7,0.25,0.65,1.1,50
39,20.2895,11,46,0.75,0.25,0.55,1.0,50
40,20.1893,19,35,0.25,0.45,0.8500000000000001,1.0,70
41,20.1387,20,47,0.45,0.35000000000000003,1.1500000000000001,1.0,70
42,19.6331,7,23,0.65,0.55,2.0500000000000003,1.3,50
43,19.1976,14,55,0.7,0.25,0.44999999999999996,1.2,50
44,19.0993,16,51,0.65,0.35000000000000003,0.55,1.2,50
45,19.0036,14,46,0.35000000000000003,0.2,0.3,1.2,60
46,18.9106,17,53,0.55,0.30000000000000004,0.8,1.2,50
47,17.9024,9,13,0.6000000000000001,0.55,1.75,1.5,50
48,17.8418,16,36,0.25,0.35000000000000003,0.45,1.3,60
49,17.8202,15,34,0.2,0.35000000000000003,1.1500000000000001,1.3,60
50,17.7208,7,18,0.6000000000000001,0.6000000000000001,1.5,1.4,60
51,17.4252,19,52,0.45,0.2,0.3,1.1,50
52,17.2844,10,50,0.8500000000000001,0.30000000000000004,0.7000000000000001,1.1,40
53,17.2092,13,55,0.7,0.25,0.75,1.0,40
54,16.9266,19,45,0.45,0.45,1.05,1.1,60
55,16.8062,15,38,0.2,0.25,1.15,1.3,60
56,16.5796,19,52,0.55,0.4,0.8,1.0,50
57,16.4926,16,52,0.5,0.30000000000000004,0.5,1.3,50
58,16.4629,11,49,0.7,0.2,0.6000000000000001,1.1,50
59,16.3576,15,33,0.25,0.35000000000000003,1.1500000000000001,1.3,60
60,16.2572,17,42,0.4,0.5,1.0,1.0,70
61,15.4273,20,49,0.5,0.35000000000000003,0.75,1.1,70
62,15.4042,16,42,0.35000000000000003,0.2,0.4,1.5,60
63,15.2637,13,46,1.05,0.25,0.55,1.0,40
64,15.1901,6,18,0.25,0.45,1.25,1.4,70
65,15.0547,18,54,0.5,0.45,0.65,1.0,60
66,14.9942,20,46,0.6000000000000001,0.4,0.9,1.2,50
67,14.8215,17,32,0.30000000000000004,0.35000000000000003,0.8500000000000001,1.7000000000000002,70
68,14.5808,10,13,0.7,0.5,1.9,1.6,50
69,13.9674,17,50,0.9000000000000001,0.35000000000000003,0.65,1.3,30
70,13.7413,18,30,0.8,0.30000000000000004,0.6000000000000001,1.4,50
