rank,score,ema_fast,ema_slow,sl_pct,tp1_pct,tp2_pct,volume_multiplier,tp1_close_pct
1,51.0765,5,27,1.0,0.2,0.3,1.3,70
2,51.0765,5,27,1.0,0.2,0.3,1.3,70
3,51.0765,5,27,1.0,0.2,0.3,1.3,70
4,51.0765,5,27,1.0,0.2,0.3,1.3,70
5,51.0765,5,27,1.0,0.2,0.3,1.3,70
6,51.0765,5,27,1.0,0.2,0.3,1.3,70
7,51.0765,5,27,1.0,0.2,0.3,1.3,70
8,51.0765,5,27,1.0,0.2,0.3,1.3,70
9,51.0765,5,27,1.0,0.2,0.3,1.3,70
10,51.0765,5,27,1.0,0.2,0.3,1.3,70
11,51.0765,5,27,1.0,0.2,0.3,1.3,70
12,50.0167,5,27,1.0,0.2,0.3,1.3,60
13,49.9863,5,27,1.05,0.2,0.3,1.3,70
14,49.9863,5,27,1.05,0.2,0.3,1.3,70
15,49.9863,5,27,1.05,0.2,0.3,1.3,70
16,49.2360,5,27,1.1,0.2,0.3,1.3,70
17,49.2360,5,27,1.1,0.2,0.3,1.3,70
18,48.4209,5,27,1.05,0.2,0.3,1.4,70
19,48.4209,5,27,1.05,0.2,0.3,1.4,70
20,47.5081,5,27,1.05,0.2,0.3,1.4,60
21,47.1724,5,27,1.0,0.2,0.3,1.3,30
22,43.1266,5,27,0.95,0.2,0.3,1.3,30
23,42.1415,5,30,1.0,0.2,0.3,1.3,70
24,41.3848,5,30,1.05,0.2,0.3,1.3,70
25,41.3848,5,30,1.05,0.2,0.3,1.3,70
26,40.6892,5,29,1.0,0.2,0.3,1.3,70
27,40.6892,5,29,1.0,0.2,0.3,1.3,70
28,40.1970,5,28,1.0,0.2,0.3,1.3,70
29,40.1970,5,28,1.0,0.2,0.3,1.3,70
30,40.1970,5,28,1.0,0.2,0.3,1.3,70
31,40.1970,5,28,1.0,0.2,0.3,1.3,70
32,40.1970,5,28,1.0,0.2,0.3,1.3,70
33,40.1970,5,28,1.0,0.2,0.3,1.3,70
34,40.1970,5,28,1.0,0.2,0.3,1.3,70
35,40.1970,5,28,1.0,0.2,0.3,1.3,70
36,40.1970,5,28,1.0,0.2,0.3,1.3,70
37,40.1970,5,28,1.0,0.2,0.3,1.3,70
38,40.1970,5,28,1.0,0.2,0.3,1.3,70
39,40.1970,5,28,1.0,0.2,0.3,1.3,70
40,40.1970,5,28,1.0,0.2,0.3,1.3,70
41,40.1970,5,28,1.0,0.2,0.3,1.3,70
42,40.0072,5,27,0.9000000000000001,0.2,0.4,1.2,30
43,40.0072,5,27,0.9000000000000001,0.2,0.4,1.2,30
44,39.9613,5,29,1.05,0.2,0.3,1.3,70
45,39.9613,5,29,1.05,0.2,0.3,1.3,70
46,39.3067,7,20,0.95,0.2,0.9000000000000001,1.5,30
47,39.2869,5,26,0.95,0.2,0.3,1.2,30
48,39.2869,5,26,0.95,0.2,0.3,1.2,30
49,38.3215,5,26,1.1,0.2,0.3,1.4,70
50,38.3087,5,29,1.0,0.2,0.3,1.4,70
51,38.0737,5,25,1.05,0.2,0.3,1.4,50
52,37.8757,5,26,1.1,0.2,0.3,1.4,60
53,37.6204,5,29,1.05,0.2,0.3,1.4,70
54,37.4591,5,31,0.95,0.2,0.3,1.3,30
55,37.2271,5,25,0.95,0.2,0.4,1.2,30
56,37.1502,5,29,1.1,0.2,0.3,1.4,70
57,36.7287,5,30,0.95,0.2,0.3,1.2,30
58,36.7102,5,28,0.95,0.2,0.3,1.3,60
59,36.6880,5,31,0.95,0.2,0.4,1.2,30
60,36.1277,6,27,1.0,0.2,0.3,1.3,70
61,35.7099,5,33,1.05,0.2,0.3,1.4,30
62,35.5922,5,26,0.9000000000000001,0.2,0.3,1.2,30
63,35.5646,6,27,1.05,0.2,0.3,1.3,70
64,35.5646,6,27,1.05,0.2,0.3,1.3,70
