rank,score,ema_fast,ema_slow,sl_pct,tp1_pct,tp2_pct,volume_multiplier,tp1_close_pct
42,30.4033,11,17,0.95,0.2,2.4,1.1,50
43,30.4033,11,17,0.95,0.2,2.4,1.1,50
44,30.3947,11,18,0.95,0.2,2.5,1.2,50
45,30.3947,11,18,0.95,0.2,2.5,1.2,50
46,30.3947,11,18,0.95,0.2,2.5,1.2,50
47,30.3947,11,18,0.95,0.2,2.5,1.2,50
48,30.3947,11,18,0.95,0.2,2.5,1.2,50
49,30.3947,11,18,0.95,0.2,2.5,1.2,50
50,30.3947,11,18,0.95,0.2,2.5,1.2,50
51,30.3947,11,18,0.95,0.2,2.5,1.2,50
52,30.3947,11,18,0.95,0.2,2.5,1.2,50
53,30.3947,11,18,0.95,0.2,2.5,1.2,50
54,30.3947,11,18,0.95,0.2,2.5,1.2,50
55,30.3947,11,18,0.95,0.2,2.5,1.2,50
56,30.3947,11,18,0.95,0.2,2.5,1.2,50
57,30.3947,11,18,0.95,0.2,2.5,1.2,50
58,30.3893,10,15,1.0,0.2,2.5,1.2,50
59,30.3893,10,15,1.0,0.2,2.5,1.2,50
60,30.3862,10,15,0.9000000000000001,0.2,2.4,1.2,50
61,30.2588,9,19,0.75,0.2,2.1,1.1,50
62,30.2490,10,19,0.8,0.2,2.2,1.0,50
63,30.2125,11,17,0.8500000000000001,0.2,2.5,1.1,50
64,30.0770,10,14,1.0,0.2,2.4,1.2,50
65,30.0297,11,16,0.9000000000000001,0.2,2.4,1.1,50
66,29.9805,11,17,0.8500000000000001,0.2,2.4,1.1,50
67,29.9805,11,17,0.8500000000000001,0.2,2.4,1.1,50
68,29.5872,11,16,0.9000000000000001,0.2,2.5,1.2,50
69,29.5872,11,16,0.9000000000000001,0.2,2.5,1.2,50
70,29.5872,11,16,0.9000000000000001,0.2,2.5,1.2,50
71,29.5550,11,17,1.0,0.2,2.4,1.2,50
72,29.4941,11,17,0.9000000000000001,0.25,2.35,1.1,50
73,29.4362,8,22,0.8,0.2,2.2,1.0,50
74,29.3284,11,17,0.8500000000000001,0.2,2.5,1.2,50
75,29.1128,10,19,0.95,0.25,2.35,1.2,50
76,29.0400,8,20,0.8,0.25,2.25,1.1,50
77,28.9835,9,19,0.9000000000000001,0.25,2.35,1.2,50
78,28.9835,9,19,0.9000000000000001,0.25,2.35,1.2,50
79,28.9835,9,19,0.9000000000000001,0.25,2.35,1.2,50
80,28.9307,10,17,0.8,0.2,2.5,1.2,50
81,28.8953,10,15,1.0,0.2,2.5,1.1,50
82,28.8953,10,15,1.0,0.2,2.5,1.1,50
83,28.8953,10,15,1.0,0.2,2.5,1.1,50
84,28.8953,10,15,1.0,0.2,2.5,1.1,50
85,28.8953,10,15,1.0,0.2,2.5,1.1,50
86,28.8758,10,14,0.95,0.2,2.4,1.1,50
87,28.8479,10,19,0.75,0.25,2.15,1.1,50
88,28.7797,10,14,1.0,0.2,2.5,1.1,50
89,28.6636,11,17,0.9000000000000001,0.2,2.4,1.0,50
90,28.5884,9,20,0.9000000000000001,0.25,2.25,1.2,50
91,28.5434,9,19,0.75,0.25,2.15,1.1,50
92,28.5304,10,19,0.8500000000000001,0.25,2.15,1.1,50
93,28.4784,11,18,1.5,0.2,2.5,1.2,50
94,28.4251,9,19,0.7,0.25,2.25,1.1,50
95,28.4108,9,19,0.75,0.25,2.25,1.1,50
96,28.4001,11,17,0.8,0.30000000000000004,2.5,1.2,50
97,28.3867,11,16,0.95,0.2,2.4,1.2,50
98,28.3718,8,20,0.9000000000000001,0.25,2.35,1.2,50
99,28.3646,10,14,0.95,0.25,2.25,1.2,50
100,28.3646,10,14,0.95,0.25,2.25,1.2,50
